Commit A,Commit B,Benchmark,Del Func >= X,New Func >= X,Reached Del Func >= X,Top Chg by Call >= X%,Top > X% by Call Chg by >= 10%,Top Chg by Instr >= X%,Top Chg Len >= X%,Top Reached Chg Len >= X%,Hit/Dismiss
34e65a06,488aa65c,p0007-write-cache.sh-perf-report,337,249,2,0.01,0.01,False,1.0,1.0,0
34e65a06,488aa65c,p0071-sort.sh-perf-report,337,249,10,0.02,0.02,False,1.0,1.0,0
34e65a06,488aa65c,p3400-rebase.sh-perf-report,337,249,33,0.43,0.43,False,1.0,1.0,0
34e65a06,488aa65c,p3404-rebase-interactive.sh-perf-report,337,249,25,0.31,0.31,False,1.0,1.0,1
34e65a06,488aa65c,p4000-diff-algorithms.sh-perf-report,337,249,32,0.52,0.19,False,1.0,1.0,0
34e65a06,488aa65c,p4001-diff-no-index.sh-perf-report,337,249,11,0.07,0.07,False,1.0,1.0,0
34e65a06,488aa65c,p4205-log-pretty-formats.sh-perf-report,337,249,23,0.44,0.44,False,1.0,1.0,0
34e65a06,488aa65c,p4211-line-log.sh-perf-report,337,249,22,1.74,0.19,False,1.0,1.0,0
34e65a06,488aa65c,p4220-log-grep-engines.sh-perf-report,337,249,23,0.15,0.15,False,1.0,1.0,0
34e65a06,488aa65c,p4221-log-grep-engines-fixed.sh-perf-report,337,249,25,0.22,0.22,False,1.0,1.0,0
34e65a06,488aa65c,p5302-pack-index.sh-perf-report,337,249,24,0.08,0.08,False,1.0,1.0,0
34e65a06,488aa65c,p5303-many-packs.sh-perf-report,337,249,41,15.16,0.56,False,1.0,1.0,0
34e65a06,488aa65c,p5310-pack-bitmaps.sh-perf-report,337,249,29,0.86,0.4,False,1.0,1.0,1
34e65a06,488aa65c,p5550-fetch-tags.sh-perf-report,337,249,29,5.49,5.49,False,1.0,1.0,0
34e65a06,488aa65c,p7000-filter-branch.sh-perf-report,337,249,34,2.98,2.98,False,1.0,1.0,1
34e65a06,488aa65c,p7300-clean.sh-perf-report,337,249,12,0.5,0.5,False,1.0,1.0,0
34e65a06,488aa65c,p7810-grep.sh-perf-report,337,249,14,0.02,0.02,False,1.0,1.0,0
34e65a06,488aa65c,p7820-grep-engines.sh-perf-report,337,249,14,0.01,0.01,False,1.0,1.0,0
34e65a06,488aa65c,p7821-grep-engines-fixed.sh-perf-report,337,249,12,0.16,0.16,False,1.0,1.0,0
488aa65c,1af8b013,p0000-perf-lib-sanity.sh-perf-report,195,248,7,0.05,0.05,False,1.0,1.0,0
488aa65c,1af8b013,p0001-rev-list.sh-perf-report,195,248,16,0.14,0.14,False,1.0,1.0,0
488aa65c,1af8b013,p0003-delta-base-cache.sh-perf-report,195,248,26,2.64,0.15,False,1.0,1.0,1
488aa65c,1af8b013,p0004-lazy-init-name-hash.sh-perf-report,195,248,8,0.02,0.02,False,1.0,1.0,0
488aa65c,1af8b013,p0005-status.sh-perf-report,195,248,16,0.11,0.11,False,1.0,1.0,0
488aa65c,1af8b013,p0006-read-tree-checkout.sh-perf-report,195,248,16,0.12,0.12,False,1.0,1.0,0
488aa65c,1af8b013,p0071-sort.sh-perf-report,195,248,4,0.04,0.04,False,1.0,1.0,0
488aa65c,1af8b013,p3400-rebase.sh-perf-report,195,248,25,0.39,0.39,False,1.0,1.0,0
488aa65c,1af8b013,p3404-rebase-interactive.sh-perf-report,195,248,17,0.49,0.49,False,1.0,1.0,0
488aa65c,1af8b013,p4000-diff-algorithms.sh-perf-report,195,248,27,0.52,0.22,False,1.0,1.0,0
488aa65c,1af8b013,p4001-diff-no-index.sh-perf-report,195,248,6,0.07,0.07,False,1.0,1.0,0
488aa65c,1af8b013,p4205-log-pretty-formats.sh-perf-report,195,248,23,0.44,0.44,False,1.0,1.0,0
488aa65c,1af8b013,p4211-line-log.sh-perf-report,195,248,21,1.79,0.17,False,1.0,1.0,1
488aa65c,1af8b013,p4220-log-grep-engines.sh-perf-report,195,248,21,0.16,0.16,False,1.0,1.0,0
488aa65c,1af8b013,p4221-log-grep-engines-fixed.sh-perf-report,195,248,22,0.2,0.2,False,1.0,1.0,0
488aa65c,1af8b013,p5302-pack-index.sh-perf-report,195,248,22,0.08,0.08,False,1.0,1.0,0
488aa65c,1af8b013,p5303-many-packs.sh-perf-report,195,248,30,0.62,0.62,False,1.0,1.0,0
488aa65c,1af8b013,p5310-pack-bitmaps.sh-perf-report,195,248,24,0.37,0.37,False,1.0,1.0,0
488aa65c,1af8b013,p5550-fetch-tags.sh-perf-report,195,248,23,4.96,4.96,False,1.0,1.0,0
488aa65c,1af8b013,p7000-filter-branch.sh-perf-report,195,248,20,2.07,2.07,False,1.0,1.0,1
488aa65c,1af8b013,p7300-clean.sh-perf-report,195,248,8,0.05,0.05,False,1.0,1.0,0
488aa65c,1af8b013,p7810-grep.sh-perf-report,195,248,12,0.02,0.02,False,1.0,1.0,0
488aa65c,1af8b013,p7820-grep-engines.sh-perf-report,195,248,11,0.02,0.02,False,1.0,1.0,0
488aa65c,1af8b013,p7821-grep-engines-fixed.sh-perf-report,195,248,8,0.09,0.09,False,1.0,1.0,0
0e87b856,3a4d2c74,p0000-perf-lib-sanity.sh-perf-report,75,112,1,0.13,0.13,False,1.0,0.5,0
0e87b856,3a4d2c74,p0003-delta-base-cache.sh-perf-report,75,112,1,0.13,0.07,False,1.0,1.0,1
0e87b856,3a4d2c74,p3404-rebase-interactive.sh-perf-report,75,112,3,0.33,0.06,False,1.0,1.0,0
0e87b856,3a4d2c74,p4000-diff-algorithms.sh-perf-report,75,112,2,0.03,0.03,False,1.0,1.0,1
0e87b856,3a4d2c74,p4205-log-pretty-formats.sh-perf-report,75,112,2,0.55,0.55,False,1.0,1.0,1
0e87b856,3a4d2c74,p4211-line-log.sh-perf-report,75,112,2,0.18,0.1,False,1.0,1.0,0
0e87b856,3a4d2c74,p4220-log-grep-engines.sh-perf-report,75,112,2,0.12,0.01,False,1.0,1.0,1
0e87b856,3a4d2c74,p4221-log-grep-engines-fixed.sh-perf-report,75,112,1,0.17,0.04,False,1.0,1.0,1
0e87b856,3a4d2c74,p5310-pack-bitmaps.sh-perf-report,75,112,2,0.76,0.01,False,1.0,1.0,1
0e87b856,3a4d2c74,p7000-filter-branch.sh-perf-report,75,112,3,0.03,0.03,False,1.0,1.0,0
0e87b856,3a4d2c74,p7300-clean.sh-perf-report,75,112,1,0.67,0.67,False,1.0,0.5161290322580645,1
bc1c9c0e,a937b37e,p0000-perf-lib-sanity.sh-perf-report,1193,818,15,0.12,0.12,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0001-rev-list.sh-perf-report,1193,818,34,2.46,0.51,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0003-delta-base-cache.sh-perf-report,1193,818,57,2.56,0.31,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0004-lazy-init-name-hash.sh-perf-report,1193,818,14,0.03,0.03,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0005-status.sh-perf-report,1193,818,23,0.62,0.62,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0006-read-tree-checkout.sh-perf-report,1193,818,40,15.75,15.75,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0007-write-cache.sh-perf-report,1193,818,2,0.02,0.02,False,1.0,1.0,0
bc1c9c0e,a937b37e,p0071-sort.sh-perf-report,1193,818,10,0.03,0.03,False,1.0,1.0,0
bc1c9c0e,a937b37e,p3400-rebase.sh-perf-report,1193,818,77,7.73,7.73,False,1.0,1.0,0
bc1c9c0e,a937b37e,p3404-rebase-interactive.sh-perf-report,1193,818,47,13.85,13.85,False,1.0,1.0,1
bc1c9c0e,a937b37e,p4000-diff-algorithms.sh-perf-report,1193,818,54,0.51,0.16,False,1.0,1.0,0
bc1c9c0e,a937b37e,p4001-diff-no-index.sh-perf-report,1193,818,15,0.13,0.13,False,1.0,1.0,0
bc1c9c0e,a937b37e,p4205-log-pretty-formats.sh-perf-report,1193,818,32,0.52,0.52,False,1.0,1.0,0
bc1c9c0e,a937b37e,p4211-line-log.sh-perf-report,1193,818,37,4.73,0.21,False,1.0,1.0,0
bc1c9c0e,a937b37e,p4220-log-grep-engines.sh-perf-report,1193,818,30,5.55,0.37,False,1.0,1.0,0
bc1c9c0e,a937b37e,p4221-log-grep-engines-fixed.sh-perf-report,1193,818,31,6.23,0.22,False,1.0,1.0,0
bc1c9c0e,a937b37e,p5302-pack-index.sh-perf-report,1193,818,45,36.15,36.15,False,1.0,1.0,0
bc1c9c0e,a937b37e,p5303-many-packs.sh-perf-report,1193,818,68,15,2,False,1.0,1.0,0
bc1c9c0e,a937b37e,p5310-pack-bitmaps.sh-perf-report,1193,818,52,11.71,11.71,False,1.0,1.0,0
bc1c9c0e,a937b37e,p5550-fetch-tags.sh-perf-report,1193,818,63,5,5,False,1.0,1.0,1
bc1c9c0e,a937b37e,p7000-filter-branch.sh-perf-report,1193,818,50,6.36,6.36,False,1.0,1.0,1
bc1c9c0e,a937b37e,p7300-clean.sh-perf-report,1193,818,27,0.45,0.45,False,1.0,1.0,0
bc1c9c0e,a937b37e,p7810-grep.sh-perf-report,1193,818,18,0.09,0.09,False,1.0,1.0,0
bc1c9c0e,a937b37e,p7820-grep-engines.sh-perf-report,1193,818,16,2.9,0.45,False,1.0,1.0,0
bc1c9c0e,a937b37e,p7821-grep-engines-fixed.sh-perf-report,1193,818,16,13.09,1.19,False,1.0,1.0,0
a937b37e,b8ed0ce7,p0000-perf-lib-sanity.sh-perf-report,817,1185,7,0.14,0.14,False,1.0,1.0,0
a937b37e,b8ed0ce7,p0001-rev-list.sh-perf-report,817,1185,21,2.83,0.97,False,1.0,1.0,0
a937b37e,b8ed0ce7,p0003-delta-base-cache.sh-perf-report,817,1185,39,6.66,0.38,False,1.0,1.0,1
a937b37e,b8ed0ce7,p0071-sort.sh-perf-report,817,1185,4,0.06,0.06,False,1.0,1.0,0
a937b37e,b8ed0ce7,p3400-rebase.sh-perf-report,817,1185,45,1.8,1.8,False,1.0,1.0,1
a937b37e,b8ed0ce7,p3404-rebase-interactive.sh-perf-report,817,1185,33,9.81,9.81,False,1.0,1.0,0
a937b37e,b8ed0ce7,p4000-diff-algorithms.sh-perf-report,817,1185,33,1.6,0.29,False,1.0,1.0,1
a937b37e,b8ed0ce7,p4001-diff-no-index.sh-perf-report,817,1185,10,0.13,0.13,False,1.0,1.0,0
a937b37e,b8ed0ce7,p4211-line-log.sh-perf-report,817,1185,30,5.08,0.64,False,1.0,1.0,1
a937b37e,b8ed0ce7,p5302-pack-index.sh-perf-report,817,1185,32,28.02,28.02,False,1.0,1.0,1
a937b37e,b8ed0ce7,p5303-many-packs.sh-perf-report,817,1185,48,14.66,1.07,False,1.0,1.0,0
a937b37e,b8ed0ce7,p5310-pack-bitmaps.sh-perf-report,817,1185,36,6.26,6.26,False,1.0,1.0,0
a937b37e,b8ed0ce7,p5550-fetch-tags.sh-perf-report,817,1185,35,6,6,False,1.0,1.0,0
a937b37e,b8ed0ce7,p7000-filter-branch.sh-perf-report,817,1185,48,1.55,1.55,False,1.0,1.0,0
a937b37e,b8ed0ce7,p7300-clean.sh-perf-report,817,1185,14,0.33,0.33,False,1.0,1.0,1
a937b37e,b8ed0ce7,p7810-grep.sh-perf-report,817,1185,15,0.03,0.03,False,1.0,1.0,0
38cc0b77,3247edbb,p0000-perf-lib-sanity.sh-perf-report,387,286,10,0.06,0.06,False,1.0,1.0,0
38cc0b77,3247edbb,p0001-rev-list.sh-perf-report,387,286,17,0.2,0.2,False,1.0,1.0,0
38cc0b77,3247edbb,p0003-delta-base-cache.sh-perf-report,387,286,29,2.55,0.17,False,1.0,1.0,0
38cc0b77,3247edbb,p0004-lazy-init-name-hash.sh-perf-report,387,286,12,0.01,0.01,False,1.0,1.0,0
38cc0b77,3247edbb,p0005-status.sh-perf-report,387,286,16,0.25,0.25,False,1.0,1.0,0
38cc0b77,3247edbb,p0006-read-tree-checkout.sh-perf-report,387,286,18,0.13,0.13,False,1.0,1.0,0
38cc0b77,3247edbb,p0071-sort.sh-perf-report,387,286,11,0.03,0.03,False,1.0,1.0,0
38cc0b77,3247edbb,p3400-rebase.sh-perf-report,387,286,37,0.45,0.45,False,1.0,1.0,0
38cc0b77,3247edbb,p3404-rebase-interactive.sh-perf-report,387,286,24,0.28,0.28,False,1.0,1.0,0
38cc0b77,3247edbb,p4000-diff-algorithms.sh-perf-report,387,286,31,0.49,0.19,False,1.0,1.0,0
38cc0b77,3247edbb,p4001-diff-no-index.sh-perf-report,387,286,10,0.05,0.05,False,1.0,1.0,0
38cc0b77,3247edbb,p4205-log-pretty-formats.sh-perf-report,387,286,26,0.47,0.47,False,1.0,1.0,0
38cc0b77,3247edbb,p4211-line-log.sh-perf-report,387,286,23,1.73,0.18,False,1.0,1.0,0
38cc0b77,3247edbb,p4220-log-grep-engines.sh-perf-report,387,286,22,5.65,0.14,False,1.0,1.0,0
38cc0b77,3247edbb,p4221-log-grep-engines-fixed.sh-perf-report,387,286,22,5.99,0.22,False,1.0,1.0,0
38cc0b77,3247edbb,p5302-pack-index.sh-perf-report,387,286,22,0.08,0.08,False,1.0,1.0,0
38cc0b77,3247edbb,p5303-many-packs.sh-perf-report,387,286,42,15.2,0.56,False,1.0,1.0,0
38cc0b77,3247edbb,p5310-pack-bitmaps.sh-perf-report,387,286,30,0.97,0.41,False,1.0,1.0,0
38cc0b77,3247edbb,p5550-fetch-tags.sh-perf-report,387,286,37,5.67,5.67,False,1.0,1.0,1
38cc0b77,3247edbb,p7000-filter-branch.sh-perf-report,387,286,32,1.89,1.89,False,1.0,1.0,0
38cc0b77,3247edbb,p7300-clean.sh-perf-report,387,286,13,0.39,0.39,False,1.0,1.0,0
38cc0b77,3247edbb,p7810-grep.sh-perf-report,387,286,15,0.01,0.01,False,1.0,1.0,0
38cc0b77,3247edbb,p7820-grep-engines.sh-perf-report,387,286,10,2.87,0.01,False,1.0,1.0,0
38cc0b77,3247edbb,p7821-grep-engines-fixed.sh-perf-report,387,286,12,13.36,0.11,False,1.0,1.0,0
3247edbb,94f5a121,p0000-perf-lib-sanity.sh-perf-report,288,395,5,0.12,0.12,False,1.0,1.0,0
3247edbb,94f5a121,p0001-rev-list.sh-perf-report,288,395,14,0.54,0.54,False,1.0,1.0,0
3247edbb,94f5a121,p0003-delta-base-cache.sh-perf-report,288,395,24,6.69,0.44,False,1.0,1.0,0
3247edbb,94f5a121,p0004-lazy-init-name-hash.sh-perf-report,288,395,5,0.04,0.04,False,1.0,1.0,0
3247edbb,94f5a121,p0005-status.sh-perf-report,288,395,8,0.34,0.34,False,1.0,1.0,0
3247edbb,94f5a121,p0006-read-tree-checkout.sh-perf-report,288,395,12,0.29,0.29,False,1.0,1.0,0
3247edbb,94f5a121,p3400-rebase.sh-perf-report,288,395,24,1.12,1.12,False,1.0,1.0,0
3247edbb,94f5a121,p3404-rebase-interactive.sh-perf-report,288,395,15,0.64,0.64,False,1.0,1.0,0
3247edbb,94f5a121,p4000-diff-algorithms.sh-perf-report,288,395,21,1.45,0.22,False,1.0,1.0,0
3247edbb,94f5a121,p4001-diff-no-index.sh-perf-report,288,395,7,0.1,0.1,False,1.0,1.0,0
3247edbb,94f5a121,p4205-log-pretty-formats.sh-perf-report,288,395,21,1.17,1.17,False,1.0,1.0,0
3247edbb,94f5a121,p4211-line-log.sh-perf-report,288,395,19,4.21,0.54,False,1.0,1.0,0
3247edbb,94f5a121,p4220-log-grep-engines.sh-perf-report,288,395,18,5.49,0.38,False,1.0,1.0,0
3247edbb,94f5a121,p4221-log-grep-engines-fixed.sh-perf-report,288,395,18,6.14,0.63,False,1.0,1.0,0
3247edbb,94f5a121,p5302-pack-index.sh-perf-report,288,395,20,0.11,0.11,False,1.0,1.0,0
3247edbb,94f5a121,p5303-many-packs.sh-perf-report,288,395,33,15.22,0.92,False,1.0,1.0,0
3247edbb,94f5a121,p5310-pack-bitmaps.sh-perf-report,288,395,25,1.27,0.37,False,1.0,1.0,0
3247edbb,94f5a121,p5550-fetch-tags.sh-perf-report,288,395,11,5.52,5.52,False,1.0,1.0,0
3247edbb,94f5a121,p7000-filter-branch.sh-perf-report,288,395,26,0.54,0.54,False,1.0,1.0,0
3247edbb,94f5a121,p7300-clean.sh-perf-report,288,395,5,0.58,0.58,False,1.0,1.0,0
3247edbb,94f5a121,p7810-grep.sh-perf-report,288,395,8,0.01,0.01,False,1.0,1.0,0
3247edbb,94f5a121,p7820-grep-engines.sh-perf-report,288,395,7,0.73,0.17,False,1.0,1.0,0
3247edbb,94f5a121,p7821-grep-engines-fixed.sh-perf-report,288,395,4,3.29,0.12,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0000-perf-lib-sanity.sh-perf-report,484,351,10,0.06,0.06,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0001-rev-list.sh-perf-report,484,351,24,0.22,0.22,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0003-delta-base-cache.sh-perf-report,484,351,30,2.46,0.17,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0004-lazy-init-name-hash.sh-perf-report,484,351,10,0.02,0.02,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0005-status.sh-perf-report,484,351,15,0.16,0.16,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0006-read-tree-checkout.sh-perf-report,484,351,18,0.15,0.15,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0007-write-cache.sh-perf-report,484,351,1,0.01,0.01,False,1.0,1.0,0
4f01e508,fa5ba2c1,p0071-sort.sh-perf-report,484,351,10,0.03,0.03,False,1.0,1.0,0
4f01e508,fa5ba2c1,p3400-rebase.sh-perf-report,484,351,42,0.48,0.48,False,1.0,1.0,0
4f01e508,fa5ba2c1,p3404-rebase-interactive.sh-perf-report,484,351,28,0.28,0.28,False,1.0,1.0,1
4f01e508,fa5ba2c1,p4000-diff-algorithms.sh-perf-report,484,351,28,0.53,0.08,False,1.0,1.0,0
4f01e508,fa5ba2c1,p4001-diff-no-index.sh-perf-report,484,351,10,0.07,0.07,False,1.0,1.0,0
4f01e508,fa5ba2c1,p4205-log-pretty-formats.sh-perf-report,484,351,25,0.47,0.47,False,1.0,1.0,0
4f01e508,fa5ba2c1,p4211-line-log.sh-perf-report,484,351,23,1.76,0.24,False,1.0,1.0,0
4f01e508,fa5ba2c1,p4220-log-grep-engines.sh-perf-report,484,351,24,5.63,0.15,False,1.0,1.0,0
4f01e508,fa5ba2c1,p4221-log-grep-engines-fixed.sh-perf-report,484,351,24,6.19,0.23,False,1.0,1.0,0
4f01e508,fa5ba2c1,p5302-pack-index.sh-perf-report,484,351,27,0.08,0.08,False,1.0,1.0,0
4f01e508,fa5ba2c1,p5303-many-packs.sh-perf-report,484,351,49,15.01,0.61,False,1.0,1.0,0
4f01e508,fa5ba2c1,p5310-pack-bitmaps.sh-perf-report,484,351,37,0.82,0.43,False,1.0,1.0,0
4f01e508,fa5ba2c1,p5550-fetch-tags.sh-perf-report,484,351,37,4.4,4.4,False,1.0,1.0,1
4f01e508,fa5ba2c1,p7000-filter-branch.sh-perf-report,484,351,45,1.17,1.17,False,1.0,1.0,1
4f01e508,fa5ba2c1,p7300-clean.sh-perf-report,484,351,13,0.51,0.51,False,1.0,1.0,0
4f01e508,fa5ba2c1,p7810-grep.sh-perf-report,484,351,12,0.01,0.01,False,1.0,1.0,0
4f01e508,fa5ba2c1,p7820-grep-engines.sh-perf-report,484,351,9,2.4,0.02,False,1.0,1.0,0
4f01e508,fa5ba2c1,p7821-grep-engines-fixed.sh-perf-report,484,351,8,11.63,0.09,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0000-perf-lib-sanity.sh-perf-report,296,425,15,0.11,0.11,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0001-rev-list.sh-perf-report,296,425,20,0.5,0.5,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0003-delta-base-cache.sh-perf-report,296,425,28,6.58,0.4,False,1.0,1.0,1
fa5ba2c1,c68f8375,p0004-lazy-init-name-hash.sh-perf-report,296,425,8,0.02,0.02,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0005-status.sh-perf-report,296,425,18,0.48,0.48,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0006-read-tree-checkout.sh-perf-report,296,425,22,0.53,0.53,False,1.0,1.0,0
fa5ba2c1,c68f8375,p0071-sort.sh-perf-report,296,425,14,0.02,0.02,False,1.0,1.0,0
fa5ba2c1,c68f8375,p3400-rebase.sh-perf-report,296,425,30,1.08,1.08,False,1.0,1.0,0
fa5ba2c1,c68f8375,p3404-rebase-interactive.sh-perf-report,296,425,23,0.95,0.95,False,1.0,1.0,0
fa5ba2c1,c68f8375,p4000-diff-algorithms.sh-perf-report,296,425,27,1.46,0.11,False,1.0,1.0,0
fa5ba2c1,c68f8375,p4001-diff-no-index.sh-perf-report,296,425,13,0.06,0.06,False,1.0,1.0,0
fa5ba2c1,c68f8375,p4211-line-log.sh-perf-report,296,425,22,4.03,0.5,False,1.0,1.0,0
fa5ba2c1,c68f8375,p4220-log-grep-engines.sh-perf-report,296,425,24,5.51,0.43,False,1.0,1.0,0
fa5ba2c1,c68f8375,p4221-log-grep-engines-fixed.sh-perf-report,296,425,27,6.1,0.59,False,1.0,1.0,0
fa5ba2c1,c68f8375,p5302-pack-index.sh-perf-report,296,425,25,0.1,0.1,False,1.0,1.0,0
fa5ba2c1,c68f8375,p5303-many-packs.sh-perf-report,296,425,36,14.33,0.97,False,1.0,1.0,0
fa5ba2c1,c68f8375,p5310-pack-bitmaps.sh-perf-report,296,425,31,1.65,0.38,False,1.0,1.0,0
fa5ba2c1,c68f8375,p5550-fetch-tags.sh-perf-report,296,425,32,5.08,5.08,False,1.0,1.0,0
fa5ba2c1,c68f8375,p7300-clean.sh-perf-report,296,425,16,0.54,0.54,False,1.0,1.0,0
fa5ba2c1,c68f8375,p7810-grep.sh-perf-report,296,425,15,0.01,0.01,False,1.0,1.0,0
fa5ba2c1,c68f8375,p7820-grep-engines.sh-perf-report,296,425,12,3.17,0.03,False,1.0,1.0,1
fa5ba2c1,c68f8375,p7821-grep-engines-fixed.sh-perf-report,296,425,15,14.27,0.13,False,1.0,1.0,0
9c07fab7,5d2124b3,p0005-status.sh-perf-report,53,28,2,0.17,0.04,False,1.0,0.34782608695652173,0
9c07fab7,5d2124b3,p0006-read-tree-checkout.sh-perf-report,53,28,2,0.22,0.02,False,1.0,0.34782608695652173,1
9c07fab7,5d2124b3,p0071-sort.sh-perf-report,53,28,1,0.01,0.01,False,1.0,0.3,0
9c07fab7,5d2124b3,p3400-rebase.sh-perf-report,53,28,5,0.48,0.03,False,1.0,1.0,0
9c07fab7,5d2124b3,p3404-rebase-interactive.sh-perf-report,53,28,2,0.4,0.08,False,1.0,0.34782608695652173,1
9c07fab7,5d2124b3,p4211-line-log.sh-perf-report,53,28,2,0.19,0.01,False,1.0,1.0,0
9c07fab7,5d2124b3,p7000-filter-branch.sh-perf-report,53,28,4,2.07,2.07,False,1.0,1.0,1
9c07fab7,5d2124b3,p7300-clean.sh-perf-report,53,28,1,0.44,0.44,False,1.0,0.21904761904761905,0
9c07fab7,5d2124b3,p7821-grep-engines-fixed.sh-perf-report,53,28,1,0.01,0.01,False,1.0,0.3,0
6464679d,6628a6e6,p0000-perf-lib-sanity.sh-perf-report,41,59,1,0.02,0.02,False,1.0,0.3,0
6464679d,6628a6e6,p3404-rebase-interactive.sh-perf-report,41,59,2,0.26,0.02,False,1.0,0.34545454545454546,0
6464679d,6628a6e6,p7000-filter-branch.sh-perf-report,41,59,1,0.14,0.14,False,1.0,1.0,0
6464679d,6628a6e6,p7300-clean.sh-perf-report,41,59,1,0.51,0.51,False,1.0,0.3,0
6628a6e6,b2d3fd28,p0000-perf-lib-sanity.sh-perf-report,400,287,7,0.11,0.11,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0001-rev-list.sh-perf-report,400,287,18,0.21,0.21,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0003-delta-base-cache.sh-perf-report,400,287,31,2.54,0.15,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0004-lazy-init-name-hash.sh-perf-report,400,287,6,0.04,0.04,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0005-status.sh-perf-report,400,287,12,0.33,0.33,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0006-read-tree-checkout.sh-perf-report,400,287,17,0.12,0.12,False,1.0,1.0,0
6628a6e6,b2d3fd28,p0071-sort.sh-perf-report,400,287,4,0.09,0.09,False,1.0,1.0,0
6628a6e6,b2d3fd28,p3400-rebase.sh-perf-report,400,287,33,0.42,0.42,False,1.0,1.0,0
6628a6e6,b2d3fd28,p3404-rebase-interactive.sh-perf-report,400,287,17,0.25,0.25,False,1.0,1.0,1
6628a6e6,b2d3fd28,p4000-diff-algorithms.sh-perf-report,400,287,22,0.56,0.18,False,1.0,1.0,0
6628a6e6,b2d3fd28,p4001-diff-no-index.sh-perf-report,400,287,8,0.18,0.18,False,1.0,1.0,0
6628a6e6,b2d3fd28,p4205-log-pretty-formats.sh-perf-report,400,287,26,0.42,0.42,False,1.0,1.0,0
6628a6e6,b2d3fd28,p4211-line-log.sh-perf-report,400,287,20,1.82,0.19,False,1.0,1.0,0
6628a6e6,b2d3fd28,p4220-log-grep-engines.sh-perf-report,400,287,22,5.34,0.18,False,1.0,1.0,0
6628a6e6,b2d3fd28,p4221-log-grep-engines-fixed.sh-perf-report,400,287,25,6.19,0.2,False,1.0,1.0,0
6628a6e6,b2d3fd28,p5302-pack-index.sh-perf-report,400,287,22,0.08,0.08,False,1.0,1.0,0
6628a6e6,b2d3fd28,p5303-many-packs.sh-perf-report,400,287,37,15.68,0.64,False,1.0,1.0,0
6628a6e6,b2d3fd28,p5310-pack-bitmaps.sh-perf-report,400,287,25,1.01,0.4,False,1.0,1.0,0
6628a6e6,b2d3fd28,p5550-fetch-tags.sh-perf-report,400,287,20,6.15,6.15,False,1.0,1.0,1
6628a6e6,b2d3fd28,p7000-filter-branch.sh-perf-report,400,287,31,0.73,0.73,False,1.0,1.0,1
6628a6e6,b2d3fd28,p7300-clean.sh-perf-report,400,287,8,0.51,0.51,False,1.0,1.0,0
6628a6e6,b2d3fd28,p7810-grep.sh-perf-report,400,287,7,0.02,0.02,False,1.0,1.0,0
6628a6e6,b2d3fd28,p7820-grep-engines.sh-perf-report,400,287,8,0.73,0.07,False,1.0,1.0,0
6628a6e6,b2d3fd28,p7821-grep-engines-fixed.sh-perf-report,400,287,8,3.32,0.05,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0000-perf-lib-sanity.sh-perf-report,287,400,9,0.06,0.06,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0001-rev-list.sh-perf-report,287,400,19,0.47,0.47,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0003-delta-base-cache.sh-perf-report,287,400,28,7.07,0.38,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0004-lazy-init-name-hash.sh-perf-report,287,400,9,0.02,0.02,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0005-status.sh-perf-report,287,400,16,0.42,0.42,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0006-read-tree-checkout.sh-perf-report,287,400,18,0.32,0.32,False,1.0,1.0,0
b2d3fd28,4339c9f2,p0071-sort.sh-perf-report,287,400,10,0.04,0.04,False,1.0,1.0,0
b2d3fd28,4339c9f2,p3400-rebase.sh-perf-report,287,400,26,1.02,1.02,False,1.0,1.0,0
b2d3fd28,4339c9f2,p3404-rebase-interactive.sh-perf-report,287,400,22,0.82,0.82,False,1.0,1.0,0
b2d3fd28,4339c9f2,p4000-diff-algorithms.sh-perf-report,287,400,27,1.54,0.22,False,1.0,1.0,0
